month,region,power_kwh_industry,power_kwh_total,prod_index,temp_avg,precipitation,export_amount,util_rate
2011-05-01,충북,"834,239,507 ","1,284,775,785 ",66.246,17.2,138.9,5301491.0,80.6
2011-06-01,강원,"618,944,279 ","1,184,827,369 ",105.202,21.7,394.3,919933.0,81.5
2011-06-01,경기,"4,123,123,016 ","7,452,139,548 ",61.058,20.7,382.3,43843114.0,81.5
2011-06-01,경남,"1,674,106,684 ","2,584,721,028 ",138.828,22.5,255.0,33528859.0,81.5
2011-06-01,경북,"2,723,658,092 ","3,525,661,667 ",137.67,22.3,226.9,25281016.0,81.5
2011-06-01,광주,"255,587,190 ","626,417,943 ",107.382,23.3,120.0,6582582.0,81.5
2011-06-01,대구,"542,716,505 ","1,163,368,728 ",110.177,24.3,173.0,3052604.0,81.5
2011-06-01,대전,"273,344,090 ","710,217,249 ",88.667,22.7,391.6,2004771.0,81.5
2011-06-01,부산,"713,815,471 ","1,613,265,580 ",113.119,21.3,243.2,7173296.0,81.5
2011-06-01,서울,"449,172,965 ","3,713,715,619 ",110.004,22.0,404.5,26279343.0,81.5
2011-06-01,울산,"2,090,526,246 ","2,370,676,030 ",114.337,22.0,293.5,50123118.0,81.5
2011-06-01,인천,"1,049,032,549 ","1,753,740,724 ",103.584,20.0,307.6,13001310.0,81.5
2011-06-01,전남,"1,420,982,320 ","2,040,888,863 ",95.195,21.9,209.0,20456937.0,81.5
2011-06-01,전북,"1,103,174,935 ","1,659,628,383 ",136.652,22.8,124.6,6302292.0,81.5
2011-06-01,제주,"35,729,326 ","281,723,912 ",79.684,21.7,491.6,46197.0,81.5
2011-06-01,충남,"2,647,040,341 ","3,316,389,072 ",82.489,21.6,341.8,28672080.0,81.5
2011-06-01,충북,"848,117,711 ","1,261,479,641 ",67.036,21.9,354.8,6323266.0,81.5
2011-07-01,강원,"595,903,573 ","1,144,759,814 ",101.274,24.3,825.5,1080435.0,80.4
2011-07-01,경기,"4,322,852,614 ","7,828,197,099 ",59.428,24.4,934.0,51446092.0,80.4
2011-07-01,경남,"1,717,306,993 ","2,690,200,054 ",127.747,25.5,449.4,39772386.0,80.4
2011-07-01,경북,"2,734,987,972 ","3,560,799,634 ",134.477,25.0,288.9,29737062.0,80.4
2011-07-01,광주,"267,549,893 ","674,554,707 ",100.468,26.5,277.5,7704362.0,80.4
2011-07-01,대구,"557,537,136 ","1,243,302,882 ",107.531,26.8,427.7,3594758.0,80.4
2011-07-01,대전,"286,051,552 ","764,456,432 ",86.344,25.7,587.3,2350283.0,80.4
2011-07-01,부산,"718,341,727 ","1,695,590,338 ",109.732,25.1,418.1,8292334.0,80.4
2011-07-01,서울,"461,417,456 ","4,049,593,304 ",114.647,24.6,1131.0,31342671.0,80.4
2011-07-01,울산,"2,158,550,155 ","2,462,804,484 ",117.493,25.2,284.8,59686471.0,80.4
2011-07-01,인천,"1,028,389,831 ","1,783,543,072 ",93.516,23.9,864.2,15167159.0,80.4
2011-07-01,전남,"1,576,038,371 ","2,220,062,538 ",95.466,25.8,310.4,23790009.0,80.4
2011-07-01,전북,"1,135,654,526 ","1,706,312,279 ",127.158,26.4,405.4,7493046.0,80.4
2011-07-01,제주,"36,991,599 ","305,420,745 ",80.011,27.0,99.4,52500.0,80.4
2011-07-01,충남,"2,710,387,605 ","3,375,304,145 ",81.076,25.1,639.1,33760732.0,80.4
2011-07-01,충북,"846,132,298 ","1,264,708,406 ",65.063,24.7,504.2,7270531.0,80.4
2011-08-01,강원,"576,713,181 ","1,176,799,703 ",99.497,25.0,204.9,1259086.0,79.1
2011-08-01,경기,"4,184,244,741 ","8,077,681,305 ",58.022,25.4,249.2,58353783.0,79.1
2011-08-01,경남,"1,590,598,621 ","2,671,624,339 ",118.159,25.3,276.4,44866714.0,79.1
2011-08-01,경북,"2,645,485,293 ","3,554,714,097 ",132.349,24.9,201.0,34253845.0,79.1
2011-08-01,광주,"254,418,909 ","712,046,843 ",91.344,25.9,382.5,8774916.0,79.1
2011-08-01,대구,"535,319,842 ","1,286,641,078 ",96.85,26.2,253.6,4103698.0,79.1
2011-08-01,대전,"285,490,672 ","816,199,555 ",85.055,25.8,420.3,2686771.0,79.1
2011-08-01,부산,"701,604,110 ","1,793,743,021 ",101.902,25.8,110.0,9463622.0,79.1
2011-08-01,서울,"476,557,930 ","4,433,091,336 ",124.29,25.8,166.8,36155793.0,79.1
2011-08-01,울산,"2,046,873,442 ","2,382,526,883 ",104.871,25.3,71.0,67709528.0,79.1
2011-08-01,인천,"1,003,321,387 ","1,849,158,880 ",96.527,25.0,208.4,17391309.0,79.1
2011-08-01,전남,"1,599,487,002 ","2,338,042,585 ",99.263,25.3,331.1,27766807.0,79.1
2011-08-01,전북,"1,060,812,868 ","1,712,173,963 ",124.393,25.9,495.5,8593814.0,79.1
2011-08-01,제주,"38,374,545 ","335,710,927 ",79.93,26.2,334.7,59804.0,79.1
2011-08-01,충남,"2,663,941,282 ","3,410,155,464 ",75.349,25.1,346.0,38685685.0,79.1
2011-08-01,충북,"833,134,999 ","1,296,771,120 ",60.835,24.5,338.8,8207717.0,79.1
2011-09-01,강원,"604,959,584 ","1,180,929,176 ",101.648,19.4,68.9,1438376.0,79.7
2011-09-01,경기,"4,053,895,243 ","7,742,434,579 ",60.047,21.4,28.6,65791575.0,79.7
2011-09-01,경남,"1,576,709,039 ","2,591,648,043 ",120.524,21.9,46.9,49434862.0,79.7
2011-09-01,경북,"2,604,848,272 ","3,474,380,433 ",136.473,20.9,75.7,38919931.0,79.7
2011-09-01,광주,"252,046,270 ","673,055,663 ",96.966,22.7,13.5,9948443.0,79.7
2011-09-01,대구,"516,993,619 ","1,211,616,784 ",102.649,23.0,38.5,4685005.0,79.7
2011-09-01,대전,"264,084,869 ","749,634,182 ",82.216,21.2,91.7,3019417.0,79.7
2011-09-01,부산,"687,214,628 ","1,698,379,506 ",107.299,23.3,56.8,10894690.0,79.7
2011-09-01,서울,"462,875,847 ","4,149,016,434 ",131.195,21.8,25.6,41146622.0,79.7
2011-09-01,울산,"2,054,264,750 ","2,370,647,864 ",111.918,21.8,96.5,75747466.0,79.7
2011-09-01,인천,"972,474,690 ","1,752,984,353 ",94.928,21.7,26.4,19877716.0,79.7
2011-09-01,전남,"1,509,719,381 ","2,214,156,393 ",97.907,22.4,27.1,30845960.0,79.7
2011-09-01,전북,"1,084,163,833 ","1,696,402,318 ",125.474,21.6,50.9,9632278.0,79.7
2011-09-01,제주,"37,477,377 ","310,487,900 ",80.83,24.1,80.0,66333.0,79.7
2011-09-01,충남,"2,590,982,444 ","3,305,890,329 ",79.365,20.5,91.3,44120399.0,79.7
2011-09-01,충북,"804,499,612 ","1,248,148,003 ",61.06,19.6,126.4,9274781.0,79.7
2011-10-01,강원,"654,763,940 ","1,242,325,641 ",107.633,11.5,30.6,1626166.0,80.8
2011-10-01,경기,"4,095,166,173 ","7,370,839,208 ",63.532,14.0,32.1,72942437.0,80.8
2011-10-01,경남,"1,644,456,239 ","2,548,906,908 ",129.614,14.9,89.5,54953888.0,80.8
2011-10-01,경북,"2,786,599,871 ","3,592,570,936 ",140.197,13.8,74.7,43423045.0,80.8
2011-10-01,광주,"245,424,191 ","618,929,670 ",97.612,15.4,20.5,11039136.0,80.8
2011-10-01,대구,"523,872,702 ","1,125,748,658 ",107.429,15.7,115.0,5249720.0,80.8
2011-10-01,대전,"250,995,669 ","673,068,776 ",82.99,13.5,37.0,3346330.0,80.8
2011-10-01,부산,"711,470,333 ","1,596,237,642 ",110.473,17.6,142.5,12049427.0,80.8
2011-10-01,서울,"415,399,434 ","3,458,468,767 ",135.838,14.2,32.0,45966798.0,80.8
2011-10-01,울산,"2,083,821,004 ","2,361,750,983 ",118.123,15.8,71.0,84267832.0,80.8
2011-10-01,인천,"1,066,291,970 ","1,769,220,728 ",99.538,14.8,30.3,22233020.0,80.8
2011-10-01,전남,"1,622,047,973 ","2,259,138,371 ",104.144,15.5,36.1,33816156.0,80.8
2011-10-01,전북,"1,134,186,804 ","1,688,229,345 ",138.575,14.1,25.6,10623502.0,80.8
2011-10-01,제주,"35,861,810 ","281,648,423 ",89.747,18.9,60.1,73953.0,80.8
2011-10-01,충남,"2,577,226,711 ","3,251,557,100 ",84.646,12.8,27.5,49630626.0,80.8
2011-10-01,충북,"846,516,572 ","1,271,120,539 ",64.837,11.9,51.0,10215299.0,80.8
2011-11-01,강원,"634,952,657 ","1,331,481,282 ",109.503,8.4,61.3,1797214.0,79.9
2011-11-01,경기,"4,174,580,304 ","7,768,995,365 ",61.733,10.8,56.6,80251503.0,79.9
2011-11-01,경남,"1,673,158,402 ","2,672,111,109 ",131.98,11.7,142.9,60010311.0,79.9
2011-11-01,경북,"2,730,704,408 ","3,646,412,625 ",144.986,10.6,72.5,47888365.0,79.9
2011-11-01,광주,"249,610,263 ","635,723,382 ",106.828,12.6,136.8,12194551.0,79.9
2011-11-01,대구,"539,992,904 ","1,176,821,418 ",110.583,11.9,69.8,5805981.0,79.9
2011-11-01,대전,"249,739,692 ","698,819,431 ",92.966,11.2,103.2,3707481.0,79.9
2011-11-01,부산,"709,300,058 ","1,625,212,499 ",112.801,14.1,128.7,13364315.0,79.9
2011-11-01,서울,"416,034,183 ","3,527,459,065 ",129.647,10.7,56.2,50920374.0,79.9
2011-11-01,울산,"2,045,658,450 ","2,338,561,109 ",116.862,12.3,93.9,92484473.0,79.9
2011-11-01,인천,"1,061,964,803 ","1,792,105,117 ",98.88,11.4,55.7,24529208.0,79.9
2011-11-01,전남,"1,607,918,952 ","2,350,456,119 ",102.426,12.8,174.6,36985246.0,79.9
2011-11-01,전북,"1,118,874,080 ","1,773,242,896 ",135.571,12.0,102.0,11620690.0,79.9
2011-11-01,제주,"39,283,809 ","292,227,663 ",134.662,16.5,331.9,85109.0,79.9
2011-11-01,충남,"2,571,739,146 ","3,403,261,184 ",82.043,10.8,71.1,54626232.0,79.9
2011-11-01,충북,"833,532,163 ","1,328,184,398 ",66.246,9.3,88.5,11198877.0,79.9
2011-12-01,강원,"638,077,502 ","1,484,036,560 ",109.597,-2.8,12.0,1977393.0,77.9
2011-12-01,경기,"4,405,269,899 ","8,516,921,627 ",62.801,-0.7,7.4,87557181.0,77.9
2011-12-01,경남,"1,808,756,592 ","2,986,918,419 ",131.108,2.2,8.2,65833794.0,77.9
2011-12-01,경북,"2,760,629,523 ","3,800,742,707 ",138.469,1.1,23.2,52129405.0,77.9
2011-12-01,광주,"253,491,214 ","674,223,799 ",99.639,2.2,13.3,13339695.0,77.9
2011-12-01,대구,"563,699,071 ","1,281,463,777 ",114.042,2.3,9.6,6371158.0,77.9
2011-12-01,대전,"255,378,559 ","762,225,900 ",96.578,0.4,11.5,4122180.0,77.9
2011-12-01,부산,"738,723,497 ","1,751,789,058 ",109.098,4.4,7.2,14561601.0,77.9
2011-12-01,서울,"435,488,335 ","3,899,848,804 ",134.528,-0.9,7.1,56002512.0,77.9
2011-12-01,울산,"2,083,100,282 ","2,406,404,408 ",122.226,3.2,19.0,101480083.0,77.9
2011-12-01,인천,"1,129,996,168 ","1,962,683,900 ",100.384,0.4,7.1,26805483.0,77.9
2011-12-01,전남,"1,610,539,515 ","2,386,944,275 ",107.67,2.9,11.2,39991660.0,77.9
2011-12-01,전북,"1,133,812,179 ","1,875,229,756 ",134.969,1.1,20.8,12818350.0,77.9
2011-12-01,제주,"38,496,428 ","312,569,892 ",136.461,7.7,44.3,99735.0,77.9
2011-12-01,충남,"2,661,680,962 ","3,580,109,392 ",81.968,0.0,10.3,59953754.0,77.9
2011-12-01,충북,"839,746,998 ","1,432,663,971 ",64.386,-1.4,12.8,12169671.0,77.9
2012-01-01,강원,"581,408,142 ","1,595,625,092 ",89.678,-4.9,6.5,127406.0,79.8
2012-01-01,경기,"4,566,180,660 ","9,415,680,761 ",55.829,-2.9,6.2,6305409.0,79.8
2012-01-01,경남,"1,628,175,832 ","3,044,517,501 ",112.058,0.6,21.3,5002639.0,79.8
2012-01-01,경북,"2,712,170,087 ","3,924,912,103 ",138.734,-0.6,23.3,3811460.0,79.8
2012-01-01,광주,"249,718,676 ","735,756,101 ",85.536,0.4,15.2,1105591.0,79.8
2012-01-01,대구,"571,513,743 ","1,386,338,443 ",96.952,0.8,8.1,478212.0,79.8
2012-01-01,대전,"261,711,437 ","849,569,415 ",89.01,-1.5,16.4,290951.0,79.8
2012-01-01,부산,"721,009,547 ","1,880,758,371 ",104.019,2.8,19.5,939553.0,79.8
2012-01-01,서울,"476,003,025 ","4,349,334,051 ",120.123,-2.8,6.7,4139187.0,79.8
2012-01-01,울산,"2,121,309,227 ","2,492,258,916 ",115.073,1.6,74.2,7438681.0,79.8
2012-01-01,인천,"1,123,990,657 ","2,070,192,347 ",88.249,-1.9,4.0,1996781.0,79.8
2012-01-01,전남,"1,573,541,022 ","2,487,117,755 ",113.094,1.0,12.4,3073650.0,79.8
2012-01-01,전북,"1,116,354,794 ","1,995,370,967 ",119.826,-1.0,24.3,1112886.0,79.8
2012-01-01,제주,"39,153,640 ","355,967,195 ",91.792,6.1,19.0,8883.0,79.8
2012-01-01,충남,"2,680,693,587 ","3,803,882,974 ",76.613,-2.3,18.7,4563385.0,79.8
2012-01-01,충북,"797,095,253 ","1,518,781,130 ",60.383,-3.3,17.4,805682.0,79.8
2012-02-01,강원,"537,959,873 ","1,546,097,948 ",95.757,-3.6,1.1,290100.0,82.8
2012-02-01,경기,"4,473,620,858 ","9,311,872,584 ",59.428,-2.1,0.4,13500912.0,82.8
2012-02-01,경남,"1,715,068,047 ","3,129,982,077 ",126.625,0.8,12.2,10364514.0,82.8
2012-02-01,경북,"2,595,913,330 ","3,804,512,541 ",138.867,-0.3,3.9,7870882.0,82.8
2012-02-01,광주,"252,389,661 ","737,377,732 ",94.938,0.4,18.6,2261536.0,82.8
2012-02-01,대구,"561,996,528 ","1,375,774,375 ",105.09,1.1,7.1,1074850.0,82.8
2012-02-01,대전,"263,841,632 ","846,327,004 ",92.794,-1.0,2.5,653915.0,82.8
2012-02-01,부산,"730,119,889 ","1,890,654,467 ",108.569,2.8,22.1,2135140.0,82.8
2012-02-01,서울,"463,841,697 ","4,298,788,953 ",121.195,-2.0,0.8,8900049.0,82.8
2012-02-01,울산,"2,026,454,227 ","2,398,278,331 ",118.123,1.5,12.0,15995047.0,82.8
2012-02-01,인천,"1,126,149,159 ","2,070,476,446 ",95.21,-1.2,0.0,4271388.0,82.8
2012-02-01,전남,"1,454,576,970 ","2,382,964,130 ",101.071,0.8,34.0,6727611.0,82.8
2012-02-01,전북,"1,070,936,330 ","1,959,293,205 ",125.234,-0.5,8.6,2324909.0,82.8
2012-02-01,제주,"37,310,206 ","358,006,666 ",71.994,5.7,101.1,16935.0,82.8
2012-02-01,충남,"2,589,042,166 ","3,727,721,523 ",78.249,-1.7,3.6,9391138.0,82.8
2012-02-01,충북,"792,999,101 ","1,516,667,936 ",62.977,-2.7,2.8,1737615.0,82.8
2012-03-01,강원,"614,494,922 ","1,471,928,086 ",111.467,4.2,38.8,464568.0,80.0
2012-03-01,경기,"4,468,037,408 ","8,665,830,115 ",62.239,4.8,36.3,21013162.0,80.0
2012-03-01,경남,"1,736,505,311 ","2,976,283,905 ",134.096,7.0,123.2,15909488.0,80.0
2012-03-01,경북,"2,856,437,802 ","3,933,849,742 ",140.597,6.3,83.1,11977298.0,80.0
2012-03-01,광주,"252,548,372 ","696,422,896 ",97.887,6.5,100.4,3430613.0,80.0
2012-03-01,대구,"560,452,398 ","1,281,521,466 ",114.246,7.7,82.1,1698111.0,80.0
2012-03-01,대전,"270,483,049 ","785,988,426 ",96.407,5.7,54.6,1193770.0,80.0
2012-03-01,부산,"750,714,907 ","1,794,671,745 ",113.224,8.3,173.9,3346042.0,80.0
2012-03-01,서울,"427,809,208 ","3,837,537,881 ",132.981,5.1,47.4,13919212.0,80.0
2012-03-01,울산,"2,153,786,677 ","2,488,225,952 ",128.011,7.5,103.2,24622866.0,80.0
2012-03-01,인천,"1,104,673,439 ","1,938,202,893 ",102.83,5.2,26.6,6704093.0,80.0
2012-03-01,전남,"1,474,205,205 ","2,322,325,507 ",104.054,6.6,152.5,9874483.0,80.0
2012-03-01,전북,"1,156,047,224 ","1,932,255,242 ",135.33,5.5,72.5,3439956.0,80.0
2012-03-01,제주,"36,740,002 ","332,925,429 ",85.165,9.9,186.7,25478.0,80.0
2012-03-01,충남,"2,791,500,876 ","3,799,415,043 ",84.721,4.5,55.1,14526279.0,80.0
2012-03-01,충북,"874,538,675 ","1,497,540,133 ",67.431,4.6,80.3,2700942.0,80.0
2012-04-01,강원,"602,629,232 ","1,382,879,352 ",110.999,11.8,133.2,644422.0,80.4
2012-04-01,경기,"4,291,965,866 ","8,233,404,358 ",59.315,11.7,127.2,28361250.0,80.4
2012-04-01,경남,"1,647,354,069 ","2,785,023,505 ",133.723,13.5,171.9,21528306.0,80.4
2012-04-01,경북,"2,762,584,165 ","3,745,148,278 ",133.546,13.3,108.0,15955395.0,80.4
2012-04-01,광주,"247,918,044 ","675,943,381 ",92.91,13.6,82.5,4592930.0,80.4
2012-04-01,대구,"548,386,099 ","1,229,266,719 ",108.346,15.1,74.4,2269987.0,80.4
2012-04-01,대전,"256,011,039 ","745,833,955 ",96.75,13.2,66.2,1565525.0,80.4
2012-04-01,부산,"717,506,098 ","1,710,625,887 ",110.368,14.0,213.8,4497111.0,80.4
2012-04-01,서울,"417,451,527 ","3,695,514,790 ",119.647,12.3,157.0,18732212.0,80.4
2012-04-01,울산,"2,029,215,499 ","2,344,787,145 ",118.44,14.1,150.5,32691272.0,80.4
2012-04-01,인천,"1,061,674,140 ","1,847,382,592 ",100.009,11.7,104.5,9008587.0,80.4
2012-04-01,전남,"1,492,957,567 ","2,311,274,897 ",99.534,12.8,196.7,13609938.0,80.4
2012-04-01,전북,"1,129,906,012 ","1,862,254,623 ",127.158,12.8,60.7,4506202.0,80.4
2012-04-01,제주,"37,463,671 ","327,775,056 ",73.876,15.0,340.8,32993.0,80.4
2012-04-01,충남,"2,702,840,532 ","3,620,296,726 ",80.927,11.5,89.8,19267722.0,80.4
2012-04-01,충북,"864,263,442 ","1,432,682,990 ",65.795,12.0,106.3,3677259.0,80.4
2012-05-01,강원,"623,123,684 ","1,230,592,930 ",112.402,17.9,33.6,822713.0,80.2
2012-05-01,경기,"4,209,758,934 ","7,590,572,343 ",61.283,18.5,12.2,35859815.0,80.2
2012-05-01,경남,"1,605,697,999 ","2,541,448,077 ",140.944,18.8,49.7,26953167.0,80.2
2012-05-01,경북,"2,860,467,541 ","3,675,413,572 ",142.725,18.1,43.1,20226216.0,80.2
2012-05-01,광주,"250,008,454 ","626,117,113 ",98.625,20.0,42.6,5801029.0,80.2
2012-05-01,대구,"533,449,990 ","1,135,951,955 ",113.431,20.1,50.6,2887477.0,80.2
2012-05-01,대전,"261,200,817 ","689,589,614 ",87.72,19.8,24.0,1892857.0,80.2
2012-05-01,부산,"702,835,705 ","1,588,493,468 ",109.839,18.9,36.1,5710612.0,80.2
2012-05-01,서울,"397,270,311 ","3,483,657,751 ",118.933,19.7,8.2,23688080.0,80.2
2012-05-01,울산,"2,158,177,667 ","2,437,236,559 ",123.488,18.4,38.1,40827493.0,80.2
2012-05-01,인천,"1,060,069,673 ","1,757,727,406 ",102.83,18.1,14.0,11289644.0,80.2
2012-05-01,전남,"1,583,712,243 ","2,247,817,011 ",107.399,18.7,41.0,17255177.0,80.2
2012-05-01,전북,"1,153,071,162 ","1,733,219,015 ",132.445,19.0,30.0,5512188.0,80.2
2012-05-01,제주,"35,849,605 ","293,722,270 ",87.211,19.5,97.6,40232.0,80.2
2012-05-01,충남,"2,784,787,575 ","3,503,024,334 ",81.224,18.2,17.4,24328999.0,80.2
2012-05-01,충북,"888,008,931 ","1,321,649,535 ",70.588,17.9,37.0,4717769.0,80.2
2012-06-01,강원,"623,503,577 ","1,186,370,324 ",110.531,22.7,80.3,999116.0,79.0
2012-06-01,경기,"4,247,167,138 ","7,684,875,362 ",59.934,23.1,90.9,43389900.0,79.0
2012-06-01,경남,"1,648,675,822 ","2,561,145,120 ",136.836,21.8,75.7,32277818.0,79.0
2012-06-01,경북,"2,800,104,886 ","3,614,006,292 ",138.335,21.5,70.8,24426975.0,79.0
2012-06-01,광주,"254,980,093 ","628,135,455 ",98.256,23.4,83.1,6985252.0,79.0
2012-06-01,대구,"541,333,739 ","1,160,769,957 ",111.092,23.2,85.1,3450747.0,79.0
2012-06-01,대전,"267,938,177 ","711,321,242 ",96.493,23.8,57.8,2226621.0,79.0
2012-06-01,부산,"667,712,131 ","1,559,206,491 ",115.023,21.6,97.8,6879340.0,79.0
2012-06-01,서울,"414,217,747 ","3,736,558,359 ",115.719,24.1,91.9,28598071.0,79.0
2012-06-01,울산,"2,113,658,145 ","2,394,245,074 ",122.542,21.2,76.4,49438932.0,79.0
2012-06-01,인천,"1,057,856,146 ","1,779,876,331 ",102.266,22.9,90.8,13701742.0,79.0
2012-06-01,전남,"1,643,265,844 ","2,295,156,930 ",103.692,22.2,59.9,20832961.0,79.0
2012-06-01,전북,"1,141,493,539 ","1,709,387,898 ",131.964,23.3,67.2,6685776.0,79.0
2012-06-01,제주,"37,942,210 ","295,263,325 ",84.429,22.4,149.0,46670.0,79.0
2012-06-01,충남,"2,756,413,325 ","3,440,526,589 ",82.489,22.6,86.0,29336994.0,79.0
2012-06-01,충북,"906,134,016 ","1,320,473,479 ",69.517,22.0,88.8,5699160.0,79.0
2012-07-01,강원,"602,175,744 ","1,157,824,104 ",101.554,25.0,311.3,1175537.0,77.6
2012-07-01,경기,"4,409,916,597 ","8,256,553,015 ",59.372,24.8,432.6,50833730.0,77.6
2012-07-01,경남,"1,672,173,344 ","2,623,499,288 ",130.361,26.0,315.4,36577449.0,77.6
2012-07-01,경북,"2,752,940,400 ","3,576,841,538 ",134.877,25.7,236.9,28547080.0,77.6
2012-07-01,광주,"262,938,218 ","660,058,978 ",93.463,26.4,330.6,8113514.0,77.6
2012-07-01,대구,"554,874,165 ","1,214,719,767 ",106.514,27.5,202.5,4075611.0,77.6
2012-07-01,대전,"274,500,800 ","752,157,780 ",96.922,26.3,277.6,2594506.0,77.6
2012-07-01,부산,"720,218,289 ","1,671,135,507 ",104.971,25.5,502.0,8059059.0,77.6
2012-07-01,서울,"433,159,305 ","4,075,847,429 ",120.242,25.4,448.9,33805589.0,77.6
2012-07-01,울산,"2,202,607,419 ","2,498,393,951 ",118.965,26.1,221.0,57040386.0,77.6
2012-07-01,인천,"1,057,423,323 ","1,829,866,798 ",96.998,24.5,425.3,15876835.0,77.6
2012-07-01,전남,"1,692,395,986 ","2,352,614,823 ",103.692,25.5,273.5,24100191.0,77.6
2012-07-01,전북,"1,172,689,153 ","1,749,716,225 ",122.711,26.3,260.5,7629954.0,77.6
2012-07-01,제주,"38,387,016 ","308,449,443 ",77.966,26.4,201.9,54530.0,77.6
2012-07-01,충남,"2,843,251,389 ","3,518,118,755 ",79.514,25.3,258.5,34435581.0,77.6
2012-07-01,충북,"921,431,399 ","1,339,805,751 ",64.893,24.9,281.4,6689108.0,77.6
2012-08-01,강원,"557,897,312 ","1,187,256,468 ",94.448,25.8,337.6,1363788.0,73.7
2012-08-01,경기,"4,392,583,484 ","8,351,281,788 ",57.067,26.7,432.3,57854506.0,73.7
2012-08-01,경남,"1,570,826,810 ","2,735,872,962 ",117.786,26.7,400.5,40754519.0,73.7
2012-08-01,경북,"2,650,560,910 ","3,647,400,147 ",129.556,26.1,303.5,32698179.0,73.7
2012-08-01,광주,"257,379,784 ","734,888,703 ",78.9,27.6,473.5,9141193.0,73.7
2012-08-01,대구,"538,077,278 ","1,345,136,458 ",96.239,27.9,327.1,4661303.0,73.7
2012-08-01,대전,"273,648,807 ","835,728,491 ",89.526,27.1,463.6,2899553.0,73.7
2012-08-01,부산,"708,081,660 ","1,869,239,823 ",101.056,27.5,169.4,9092269.0,73.7
2012-08-01,서울,"465,244,114 ","4,687,133,584 ",122.742,27.1,464.9,38702109.0,73.7
2012-08-01,울산,"2,093,839,432 ","2,457,926,898 ",104.66,26.8,220.4,64459355.0,73.7
2012-08-01,인천,"1,025,403,341 ","1,943,473,353 ",91.824,26.7,365.2,17829834.0,73.7
2012-08-01,전남,"1,657,179,568 ","2,466,139,309 ",100.8,27.2,465.5,27376586.0,73.7
2012-08-01,전북,"1,060,123,380 ","1,757,560,679 ",108.167,27.4,523.2,8557967.0,73.7
2012-08-01,제주,"40,103,633 ","355,591,689 ",82.057,27.9,764.3,61632.0,73.7
2012-08-01,충남,"2,758,536,086 ","3,570,276,313 ",75.349,26.4,530.5,39452624.0,73.7
2012-08-01,충북,"891,565,941 ","1,388,102,220 ",65.288,25.6,444.6,7717269.0,73.7
2012-09-01,강원,"548,144,972 ","1,137,511,313 ",99.404,18.9,147.3,1560038.0,76.1
2012-09-01,경기,"4,266,790,435 ","7,963,832,570 ",59.822,20.6,189.0,65243123.0,76.1
2012-09-01,경남,"1,575,476,229 ","2,615,168,818 ",125.256,20.7,384.5,43932928.0,76.1
2012-09-01,경북,"2,650,073,456 ","3,768,210,010 ",133.946,20.0,251.3,37452568.0,76.1
2012-09-01,광주,"250,349,442 ","671,095,657 ",89.684,21.3,272.0,10403092.0,76.1
2012-09-01,대구,"531,590,698 ","1,227,950,477 ",101.936,21.7,241.5,5263782.0,76.1
2012-09-01,대전,"263,069,456 ","748,795,612 ",92.881,20.6,242.5,3254802.0,76.1
2012-09-01,부산,"699,859,415 ","1,731,296,931 ",106.981,22.2,356.0,10242657.0,76.1
2012-09-01,서울,"437,311,630 ","4,034,768,077 ",126.433,21.0,212.0,43859252.0,76.1
2012-09-01,울산,"2,130,107,884 ","2,458,083,841 ",116.966,21.1,392.6,72671406.0,76.1
2012-09-01,인천,"1,014,996,187 ","1,806,301,735 ",97.092,21.0,161.1,19938581.0,76.1
2012-09-01,전남,"1,653,626,872 ","2,363,467,583 ",102.789,21.2,287.4,30963974.0,76.1
2012-09-01,전북,"1,109,644,562 ","1,724,665,153 ",120.667,20.9,223.7,9370346.0,76.1
2012-09-01,제주,"36,926,614 ","314,567,557 ",71.912,22.5,346.2,69928.0,76.1
2012-09-01,충남,"2,717,019,775 ","3,443,885,270 ",77.655,19.8,201.0,44981365.0,76.1
2012-09-01,충북,"883,349,252 ","1,333,603,022 ",67.431,19.0,202.0,8792448.0,76.1
2012-10-01,강원,"581,388,466 ","1,160,785,318 ",107.165,12.5,63.8,1743592.0,78.0
2012-10-01,경기,"4,132,456,236 ","7,394,753,407 ",63.476,14.9,94.9,72776373.0,78.0
2012-10-01,경남,"1,493,340,216 ","2,387,768,653 ",123.512,14.9,54.4,48631687.0,78.0
2012-10-01,경북,"2,656,129,937 ","3,245,788,851 ",142.459,14.0,33.6,42463810.0,78.0
2012-10-01,광주,"233,657,619 ","599,532,116 ",84.799,15.9,82.8,11554816.0,78.0
